USER_002,2025-08-03,Zepto,Groceries,-1092,580110
USER_002,2025-08-05,Netflix/Spotify,Subscription,-499,579611
USER_002,2025-08-08,Zomato,Food,-1024,578587
USER_002,2025-08-10,Bank Loan EMI,Debt,-5000,573587
USER_002,2025-08-10,Zepto,Groceries,-1432,572155
USER_002,2025-08-10,Myntra,Shopping,-5459,566696
USER_002,2025-08-15,Zomato,Food,-1024,565672
USER_002,2025-08-17,Nature's Basket,Groceries,-1627,564045
USER_002,2025-08-20,Electricity Board,Utilities,-2439,561606
USER_002,2025-08-22,Swiggy,Food,-1091,560515
USER_002,2025-08-24,Zepto,Groceries,-1821,558694
USER_002,2025-08-24,Zara,Shopping,-4167,554527
USER_002,2025-08-29,Zomato,Food,-686,553841
USER_002,2025-08-31,Zepto,Groceries,-1593,552248
USER_002,2025-08-31,Myntra,Shopping,-5003,547245
USER_002,2025-09-01,TechCorp India,Income,140811,688056
USER_002,2025-09-02,Landlord Transfer,Housing,-32352,655704
USER_002,2025-09-05,Netflix/Spotify,Subscription,-499,655205
USER_002,2025-09-05,Swiggy,Food,-1010,654195
USER_002,2025-09-06,Amazon,Shopping,-5837,648358
USER_002,2025-09-07,Zepto,Groceries,-2709,645649
USER_002,2025-09-07,Myntra,Shopping,-2291,643358
USER_002,2025-09-10,Bank Loan EMI,Debt,-5000,638358
USER_002,2025-09-12,Social Pub,Food,-1331,637027
USER_002,2025-09-13,Myntra,Shopping,-1614,635413
USER_002,2025-09-14,Blinkit,Groceries,-1004,634409
USER_002,2025-09-15,MakeMyTrip,Travel,-6601,627808
USER_002,2025-09-19,Social Pub,Food,-1278,626530
USER_002,2025-09-20,Electricity Board,Utilities,-2439,624091
USER_002,2025-09-21,Blinkit,Groceries,-1302,622789
USER_002,2025-09-26,Social Pub,Food,-1258,621531
USER_002,2025-09-28,Zepto,Groceries,-1526,620005
USER_002,2025-10-01,TechCorp India,Income,140811,760816
USER_002,2025-10-02,Landlord Transfer,Housing,-32352,728464
USER_002,2025-10-03,Social Pub,Food,-1315,727149
USER_002,2025-10-04,Zara,Shopping,-2585,724564
USER_002,2025-10-05,Netflix/Spotify,Subscription,-499,724065
USER_002,2025-10-05,Blinkit,Groceries,-1580,722485
USER_002,2025-10-10,Bank Loan EMI,Debt,-5000,717485
USER_002,2025-10-10,Swiggy,Food,-1196,716289
USER_002,2025-10-12,Blinkit,Groceries,-2495,713794
USER_002,2025-10-17,Social Pub,Food,-1056,712738
USER_002,2025-10-19,Zepto,Groceries,-2732,710006
USER_002,2025-10-20,Electricity Board,Utilities,-2439,707567
USER_002,2025-10-24,Social Pub,Food,-607,706960
USER_002,2025-10-26,Nature's Basket,Groceries,-2403,704557
USER_002,2025-10-31,Zomato,Food,-934,703623
USER_002,2025-11-01,TechCorp India,Income,140811,844434
USER_002,2025-11-02,Landlord Transfer,Housing,-32352,812082
USER_002,2025-11-02,Nature's Basket,Groceries,-2684,809398
USER_002,2025-11-02,Amazon,Shopping,-2650,806748
USER_002,2025-11-05,Netflix/Spotify,Subscription,-499,806249
USER_002,2025-11-07,Swiggy,Food,-955,805294
USER_002,2025-11-09,Blinkit,Groceries,-2877,802417
USER_002,2025-11-09,Myntra,Shopping,-1578,800839
USER_002,2025-11-10,Bank Loan EMI,Debt,-5000,795839
USER_002,2025-11-14,Swiggy,Food,-808,795031
USER_002,2025-11-16,Blinkit,Groceries,-2593,792438
USER_002,2025-11-20,Electricity Board,Utilities,-2439,789999
USER_002,2025-11-21,Zomato,Food,-577,789422
USER_002,2025-11-22,Myntra,Shopping,-1862,787560
USER_002,2025-11-23,Blinkit,Groceries,-1039,786521
USER_002,2025-11-28,Social Pub,Food,-1238,785283
USER_002,2025-11-30,Zepto,Groceries,-1619,783664
USER_002,2025-12-01,TechCorp India,Income,140811,924475
USER_002,2025-12-02,Landlord Transfer,Housing,-32352,892123
USER_002,2025-12-05,Netflix/Spotify,Subscription,-499,891624
USER_002,2025-12-05,Swiggy,Food,-690,890934
USER_002,2025-12-07,Blinkit,Groceries,-1181,889753
USER_002,2025-12-10,Bank Loan EMI,Debt,-5000,884753
USER_002,2025-12-12,Swiggy,Food,-765,883988
USER_002,2025-12-14,Nature's Basket,Groceries,-1344,882644
USER_002,2025-12-15,Airbnb,Travel,-6390,876254
USER_002,2025-12-19,Zomato,Food,-1197,875057
USER_002,2025-12-20,Electricity Board,Utilities,-2439,872618
USER_002,2025-12-21,Zepto,Groceries,-2608,870010
USER_002,2025-12-21,Amazon,Shopping,-2203,867807
USER_002,2025-12-26,Social Pub,Food,-628,867179
USER_002,2025-12-28,Zepto,Groceries,-1634,865545
USER_002,2026-01-01,TechCorp India,Income,140811,1006356
USER_002,2026-01-02,Landlord Transfer,Housing,-32352,974004
USER_002,2026-01-02,Swiggy,Food,-1154,972850
USER_002,2026-01-04,Nature's Basket,Groceries,-2448,970402
USER_002,2026-01-05,Netflix/Spotify,Subscription,-499,969903
USER_002,2026-01-09,Social Pub,Food,-996,968907
USER_002,2026-01-10,Bank Loan EMI,Debt,-5000,963907
USER_002,2026-01-11,Nature's Basket,Groceries,-1821,962086
USER_002,2026-01-16,Social Pub,Food,-546,961540
USER_002,2026-01-18,Nature's Basket,Groceries,-2005,959535
USER_002,2026-01-20,Electricity Board,Utilities,-2439,957096
USER_002,2026-01-23,Zomato,Food,-929,956167
USER_002,2026-01-25,Nature's Basket,Groceries,-2191,953976
USER_002,2026-01-25,Zara,Shopping,-4834,949142
USER_002,2026-01-30,Social Pub,Food,-908,948234
USER_002,2026-02-01,TechCorp India,Income,140811,1089045
USER_002,2026-02-01,Blinkit,Groceries,-2265,1086780
USER_002,2026-02-02,Landlord Transfer,Housing,-32352,1054428
USER_002,2026-02-05,Netflix/Spotify,Subscription,-499,1053929
USER_002,2026-02-06,Swiggy,Food,-543,1053386
USER_002,2026-02-07,Myntra,Shopping,-4863,1048523
USER_002,2026-02-08,Zepto,Groceries,-1340,1047183
USER_002,2026-02-10,Bank Loan EMI,Debt,-5000,1042183
USER_002,2026-02-13,Social Pub,Food,-1402,1040781
USER_002,2026-02-15,Blinkit,Groceries,-1512,1039269
USER_002,2026-02-20,Electricity Board,Utilities,-2439,1036830
USER_002,2026-02-20,Zomato,Food,-1325,1035505
USER_002,2026-02-22,Zepto,Groceries,-2152,1033353
USER_002,2026-02-27,Social Pub,Food,-1131,1032222
USER_003,2025-03-01,TechCorp India,Income,149379,222134
USER_003,2025-03-02,Landlord Transfer,Housing,-33565,188569
USER_003,2025-03-02,Blinkit,Groceries,-2340,186229
USER_003,2025-03-05,Netflix/Spotify,Subscription,-1499,184730
USER_003,2025-03-07,Swiggy,Food,-1307,183423
USER_003,2025-03-09,Nature's Basket,Groceries,-1419,182004
USER_003,2025-03-09,Zara,Shopping,-1803,180201
USER_003,2025-03-10,Bank Loan EMI,Debt,-5000,175201
USER_003,2025-03-14,Social Pub,Food,-522,174679
USER_003,2025-03-15,IndiGo,Travel,-13215,161464
USER_003,2025-03-16,Zepto,Groceries,-1874,159590
USER_003,2025-03-20,Electricity Board,Utilities,-1347,158243
USER_003,2025-03-21,Social Pub,Food,-971,157272
USER_003,2025-03-22,Myntra,Shopping,-3477,153795
USER_003,2025-03-23,Nature's Basket,Groceries,-1420,152375
USER_003,2025-03-28,Social Pub,Food,-1266,151109
USER_003,2025-03-30,Blinkit,Groceries,-2241,148868
USER_003,2025-04-01,TechCorp India,Income,149379,298247
USER_003,2025-04-02,Landlord Transfer,Housing,-33565,264682
USER_003,2025-04-04,Swiggy,Food,-1178,263504
USER_003,2025-04-05,Netflix/Spotify,Subscription,-1499,262005
USER_003,2025-04-06,Zepto,Groceries,-2403,259602
USER_003,2025-04-10,Bank Loan EMI,Debt,-5000,254602
USER_003,2025-04-11,Swiggy,Food,-1159,253443
USER_003,2025-04-13,Zepto,Groceries,-1794,251649
USER_003,2025-04-18,Social Pub,Food,-1450,250199
USER_003,2025-04-20,Electricity Board,Utilities,-1347,248852
USER_003,2025-04-20,Blinkit,Groceries,-2180,246672
USER_003,2025-04-25,Swiggy,Food,-1311,245361
USER_003,2025-04-26,Myntra,Shopping,-3283,242078
USER_003,2025-04-27,Zepto,Groceries,-1108,240970
USER_003,2025-05-01,TechCorp India,Income,149379,390349
USER_003,2025-05-02,Landlord Transfer,Housing,-33565,356784
USER_003,2025-05-02,Swiggy,Food,-895,355889
USER_003,2025-05-04,Blinkit,Groceries,-1675,354214
USER_003,2025-05-05,Netflix/Spotify,Subscription,-1499,352715
USER_003,2025-05-09,Zomato,Food,-585,352130
USER_003,2025-05-10,Bank Loan EMI,Debt,-5000,347130
USER_003,2025-05-11,Blinkit,Groceries,-2011,345119
USER_003,2025-05-11,Myntra,Shopping,-4689,340430
USER_003,2025-05-16,Zomato,Food,-717,339713
USER_003,2025-05-17,Amazon,Shopping,-4630,335083
USER_003,2025-05-18,Zepto,Groceries,-1346,333737
USER_003,2025-05-20,Electricity Board,Utilities,-1347,332390
USER_003,2025-05-23,Swiggy,Food,-688,331702
USER_003,2025-05-25,Zepto,Groceries,-1248,330454
USER_003,2025-05-30,Swiggy,Food,-765,329689
USER_003,2025-06-01,TechCorp India,Income,149379,479068
USER_003,2025-06-01,Nature's Basket,Groceries,-2324,476744
USER_003,2025-06-02,Landlord Transfer,Housing,-33565,443179
USER_003,2025-06-05,Netflix/Spotify,Subscription,-1499,441680
USER_003,2025-06-06,Zomato,Food,-664,441016
USER_003,2025-06-07,Amazon,Shopping,-2936,438080
USER_003,2025-06-08,Zepto,Groceries,-1436,436644
USER_003,2025-06-10,Bank Loan EMI,Debt,-5000,431644
USER_003,2025-06-13,Swiggy,Food,-1332,430312
USER_003,2025-06-15,Blinkit,Groceries,-1638,428674
USER_003,2025-06-15,Airbnb,Travel,-10171,418503
USER_003,2025-06-20,Electricity Board,Utilities,-1347,417156
USER_003,2025-06-20,Zomato,Food,-1222,415934
USER_003,2025-06-22,Nature's Basket,Groceries,-1814,414120
USER_003,2025-06-27,Zomato,Food,-1003,413117
USER_003,2025-06-29,Nature's Basket,Groceries,-1653,411464
USER_003,2025-07-01,TechCorp India,Income,149379,560843
USER_003,2025-07-02,Landlord Transfer,Housing,-33565,527278
USER_003,2025-07-04,Swiggy,Food,-545,526733
USER_003,2025-07-05,Netflix/Spotify,Subscription,-1499,525234
USER_003,2025-07-06,Blinkit,Groceries,-2387,522847
USER_003,2025-07-10,Bank Loan EMI,Debt,-5000,517847
USER_003,2025-07-11,Zomato,Food,-893,516954
USER_003,2025-07-13,Zepto,Groceries,-1412,515542
USER_003,2025-07-18,Swiggy,Food,-1316,514226
USER_003,2025-07-20,Electricity Board,Utilities,-1347,512879
USER_003,2025-07-20,Blinkit,Groceries,-2513,510366
USER_003,2025-07-20,Zara,Shopping,-3424,506942
USER_003,2025-07-25,Zomato,Food,-1289,505653
USER_003,2025-07-27,Blinkit,Groceries,-2641,503012
USER_003,2025-07-27,Amazon,Shopping,-3392,499620
USER_003,2025-08-01,TechCorp India,Income,149379,648999
USER_003,2025-08-01,Swiggy,Food,-995,648004
USER_003,2025-08-02,Landlord Transfer,Housing,-33565,614439
USER_003,2025-08-03,Nature's Basket,Groceries,-1062,613377
USER_003,2025-08-03,Amazon,Shopping,-1579,611798
USER_003,2025-08-05,Netflix/Spotify,Subscription,-1499,610299
USER_003,2025-08-08,Zomato,Food,-719,609580
USER_003,2025-08-09,Amazon,Shopping,-3747,605833
USER_003,2025-08-10,Bank Loan EMI,Debt,-5000,600833
USER_003,2025-08-10,Zepto,Groceries,-2072,598761
USER_003,2025-08-10,Zara,Shopping,-3822,594939
USER_003,2025-08-15,Social Pub,Food,-663,594276
USER_003,2025-08-17,Blinkit,Groceries,-2136,592140
USER_003,2025-08-17,Amazon,Shopping,-5546,586594
USER_003,2025-08-20,Electricity Board,Utilities,-1347,585247
USER_003,2025-08-22,Zomato,Food,-1408,583839
USER_003,2025-08-23,Amazon,Shopping,-4525,579314
USER_003,2025-08-24,Zepto,Groceries,-2436,576878
